Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1039.663	-1229.565	189.9026	1.007058	1.708314
6	-1043.6	-1233.15	189.5495	1.037996	1.930556
12	-1040.105	-1229.836	189.7309	1.356007	1.580919
18	-1039.028	-1228.847	189.819	1.131928	1.679026
24	-1039.374	-1229.525	190.1518	1.024364	1.514999
30	-1032.732	-1222.074	189.3415	0.9428716	2.131646
36	-1034.547	-1223.691	189.1444	0.7813404	2.362381
42	-1027.224	-1216.302	189.0779	0.8478064	2.362381
48	-1032.88	-1221.838	188.9579	0.9987667	2.342685
54	-1037.14	-1225.818	188.6771	0.8697244	2.599677
60	-1037.159	-1226.234	189.0757	0.9609651	2.291685
66	-1048.39	-1238.064	189.6738	1.288496	1.670958
72	-1048.17	-1238.325	190.1542	1.243453	1.344602
78	-1056.024	-1246.221	190.1967	1.17879	1.362185
84	-1052.194	-1242.377	190.1829	1.351454	1.232879
90	-1048.918	-1239.068	190.1493	1.385074	1.232879
96	-1049.183	-1239.405	190.2225	1.482879	1.082159
102	-1049.237	-1239.535	190.2985	1.431855	1.058811
108	-1050.68	-1240.763	190.0828	1.431855	1.249397
114	-1038.297	-1228.66	190.3629	1.458149	0.9692723
120	-1044.823	-1235.046	190.2238	1.168256	1.349063
126	-1051.333	-1241.688	190.3555	1.548215	0.8790828
132	-1046.597	-1236.985	190.3877	1.501406	0.8958928
138	-1040.137	-1230.558	190.421	1.216115	1.144154
144	-1040	-1230.281	190.2811	1.388741	1.114857
150	-1036.259	-1226.784	190.5247	1.483884	0.741719
156	-1027.792	-1218.111	190.3183	1.483884	0.9885434
162	-1026.386	-1216.699	190.313	1.555718	0.9185846
168	-1031.507	-1221.816	190.3081	1.719648	0.7109056
174	-1030.597	-1220.96	190.3631	1.719648	0.5911797
180	-1027.782	-1218.013	190.2309	1.86633	0.486531
186	-1036.543	-1226.791	190.248	1.849285	0.4860922
192	-1037.808	-1228.166	190.3588	1.656973	0.7304523
198	-1039.964	-1230.331	190.3667	1.683053	0.6711755
204	-1033.466	-1223.844	190.3786	1.533921	0.8688745
210	-1026.768	-1217.236	190.4679	1.532111	0.7545675
216	-1033.753	-1224.116	190.3632	1.696797	0.6499678
222	-1035.64	-1225.969	190.3296	1.759199	0.5694802
228	-1040.061	-1230.296	190.2346	1.856105	0.5613004
234	-1037.634	-1227.955	190.3214	1.759798	0.5961647
240	-1043.401	-1233.723	190.3219	1.759798	0.5947096
246	-1037.569	-1227.594	190.0242	1.598824	1.156641
252	-1039.972	-1230.32	190.3474	1.485591	0.9568651
258	-1043.188	-1233.589	190.4013	1.235621	1.144363
264	-1053.579	-1244.014	190.4352	1.390971	0.9639614
270	-1035.478	-1225.269	189.7917	1.003208	1.788644
276	-1038.46	-1228.284	189.8238	1.104381	1.695216
282	-1039.749	-1229.595	189.8463	1.209901	1.603367
288	-1041.806	-1231.154	189.3479	1.168267	1.978473
294	-1044.317	-1234.558	190.2409	1.281225	1.243148
300	-1047.418	-1237.793	190.3749	1.176697	1.218325
306	-1041.661	-1231.481	189.8198	1.167255	1.653247
312	-1041.022	-1231.011	189.9895	0.9271859	1.703352
318	-1036.996	-1226.331	189.3346	0.9947905	2.102167
324	-1034.434	-1224.246	189.8111	1.065553	1.731599
330	-1029.788	-1219.395	189.6063	0.7817051	2.063639
336	-1031.193	-1220.169	188.9765	0.7531592	2.485884
342	-1034.681	-1223.71	189.0295	0.8121101	2.415531
348	-1037.661	-1227.068	189.4066	1.160361	1.944412
354	-1045.854	-1235.757	189.903	1.248774	1.533175
360	-1032.247	-1222.15	189.903	1.248774	1.533175
366	-1028.259	-1218.157	189.8987	1.380805	1.43691
372	-1031.265	-1220.935	189.6705	1.31332	1.655545
378	-1039.972	-1229.582	189.6098	1.098094	1.848687
384	-1040.292	-1229.824	189.5314	1.289472	1.7706
390	-1039.285	-1229.377	190.0922	1.289472	1.357337
396	-1049.651	-1239.696	190.0452	1.336418	1.357337
402	-1059.081	-1248.114	189.0323	0.9988641	2.295241
408	-1047.599	-1237.196	189.5974	0.9500827	1.95746
414	-1050.319	-1239.168	188.8488	0.8778543	2.487739
420	-1035.958	-1225.998	190.0405	1.083027	1.554053
426	-1045.442	-1235.26	189.8175	1.235021	1.606027
432	-1051.458	-1240.376	188.9184	1.13275	2.282425
438	-1052.358	-1241.94	189.5819	0.9421026	1.973218
444	-1050.125	-1239.47	189.3441	1.126449	2.008907
450	-1053.192	-1242.596	189.4041	1.043403	2.024235
456	-1054.021	-1243.842	189.8207	1.000004	1.770726
462	-1052.827	-1242.289	189.4622	1.071647	1.966659
468	-1051.838	-1241.591	189.7531	1.224899	1.659732
474	-1050.594	-1240.267	189.6734	1.304575	1.659732
480	-1069.545	-1259.864	190.3196	1.339845	1.124234
486	-1062.493	-1252.311	189.818	1.264371	1.584271
492	-1060.746	-1250.788	190.042	1.175094	1.484296
498	-1058.848	-1248.78	189.9318	1.301885	1.471798
504	-1063.642	-1253.659	190.0173	1.11383	1.548455
510	-1063.36	-1253.004	189.6437	1.147515	1.791208
516	-1060.913	-1250.707	189.7949	0.9963686	1.791208
522	-1059.622	-1249.442	189.8201	0.8286561	1.889027
528	-1063.578	-1252.599	189.0205	1.048588	2.27093
534	-1054.191	-1243.448	189.2568	0.9137445	2.205629
540	-1050.443	-1240.229	189.786	0.9060636	1.859508
546	-1050.092	-1240.208	190.1159	1.146765	1.449791
552	-1055.669	-1245.88	190.2115	1.347973	1.211669
558	-1059.369	-1249.567	190.1982	1.292328	1.269385
564	-1060.761	-1251.002	190.2403	1.170203	1.334356
570	-1051.043	-1241.202	190.1587	1.236023	1.346972
