Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1041.399	-1231.394	189.9952	1.025004	1.62943
0	-1041.399	-1231.394	189.9952	1.025004	1.62943
6	-1040.019	-1229.877	189.8578	0.9904526	1.751524
6	-1040.019	-1229.877	189.8578	0.9904526	1.751524
12	-1051.855	-1241.003	189.1476	0.8151247	2.338855
12	-1051.855	-1241.003	189.1476	0.8151247	2.338855
18	-1054.693	-1243.721	189.0275	0.9763448	2.31268
18	-1054.693	-1243.721	189.0275	0.9763448	2.31268
24	-1067.839	-1256.866	189.0263	0.8697952	2.38115
24	-1067.839	-1256.866	189.0263	0.8697952	2.38115
30	-1047.343	-1237.165	189.8214	1.156284	1.659957
30	-1047.343	-1237.165	189.8214	1.156284	1.659957
36	-1050.431	-1240.715	190.2846	1.263451	1.221319
36	-1050.431	-1240.715	190.2846	1.263451	1.221319
42	-1046.347	-1236.432	190.0848	1.359194	1.307396
42	-1046.347	-1236.432	190.0848	1.359194	1.307396
48	-1053.735	-1243.594	189.8584	0.9620587	1.77089
48	-1053.735	-1243.594	189.8584	0.9620587	1.77089
54	-1057.22	-1246.917	189.6978	0.9500842	1.889677
54	-1057.22	-1246.917	189.6978	0.9500842	1.889677
60	-1052.109	-1242.364	190.2544	1.262344	1.247618
60	-1052.109	-1242.364	190.2544	1.262344	1.247618
66	-1052.5	-1241.579	189.0794	0.899989	2.328279
66	-1052.5	-1241.579	189.0794	0.899989	2.328279
72	-1049.619	-1239.118	189.4985	1.031632	1.969146
72	-1049.619	-1239.118	189.4985	1.031632	1.969146
78	-1049.764	-1239.001	189.2363	0.9721149	2.181098
78	-1049.764	-1239.001	189.2363	0.9721149	2.181098
84	-1040.943	-1230.308	189.3654	0.843038	2.181098
84	-1040.943	-1230.308	189.3654	0.843038	2.181098
90	-1034.228	-1223.659	189.4307	0.9676114	2.05679
90	-1034.228	-1223.659	189.4307	0.9676114	2.05679
96	-1028.2	-1217.988	189.7879	1.072453	1.743008
96	-1028.2	-1217.988	189.7879	1.072453	1.743008
102	-1036.726	-1226.012	189.2865	0.9567931	2.158414
102	-1036.726	-1226.012	189.2865	0.9567931	2.158414
108	-1045.533	-1235.558	190.0249	1.113872	1.542784
108	-1045.533	-1235.558	190.0249	1.113872	1.542784
114	-1052.106	-1241.696	189.5898	1.211235	1.784398
114	-1052.106	-1241.696	189.5898	1.211235	1.784398
120	-1047.257	-1237.202	189.9446	1.198448	1.539652
120	-1047.257	-1237.202	189.9446	1.198448	1.539652
126	-1046.235	-1236.164	189.9288	1.089513	1.630775
126	-1046.235	-1236.164	189.9288	1.089513	1.630775
132	-1057.255	-1247.48	190.225	1.284714	1.253547
132	-1057.255	-1247.48	190.225	1.284714	1.253547
138	-1049.457	-1239.687	190.2301	1.350255	1.193806
138	-1049.457	-1239.687	190.2301	1.350255	1.193806
144	-1049.284	-1239.587	190.3031	1.383045	1.099984
144	-1049.284	-1239.587	190.3031	1.383045	1.099984
150	-1074.296	-1263.647	189.3514	1.106152	2.017546
150	-1074.296	-1263.647	189.3514	1.106152	2.017546
156	-1058.795	-1249.023	190.2273	1.366337	1.182319
156	-1058.795	-1249.023	190.2273	1.366337	1.182319
162	-1043.32	-1233.325	190.0047	1.251404	1.454744
162	-1043.32	-1233.325	190.0047	1.251404	1.454744
168	-1042.553	-1232.057	189.5043	0.9797083	1.999968
168	-1042.553	-1232.057	189.5043	0.9797083	1.999968
174	-1030.716	-1220.8	190.0842	1.218685	1.41891
174	-1030.716	-1220.8	190.0842	1.218685	1.41891
180	-1042.17	-1232.204	190.0339	1.268977	1.41891
180	-1042.17	-1232.204	190.0339	1.268977	1.41891
186	-1047.209	-1237.311	190.1022	1.200681	1.41891
186	-1047.209	-1237.311	190.1022	1.200681	1.41891
192	-1043.83	-1233.854	190.0235	1.020649	1.612067
192	-1043.83	-1233.854	190.0235	1.020649	1.612067
198	-1043.541	-1232.943	189.4024	1.024466	2.03794
198	-1043.541	-1232.943	189.4024	1.024466	2.03794
204	-1047.046	-1236.564	189.5173	0.9095105	2.03794
204	-1047.046	-1236.564	189.5173	0.9095105	2.03794
210	-1056.232	-1244.781	188.5496	1.122293	2.521955
210	-1056.232	-1244.781	188.5496	1.122293	2.521955
216	-1052.016	-1240.909	188.8931	0.77878	2.521955
216	-1052.016	-1240.909	188.8931	0.77878	2.521955
